Revenue,Duration,Score,genre,,,,,,,,
5210988,111,5.4,35,,,,,,,,
0,100,5.9,18,,,,,,,,
12007070,125,6.5,80,,,,,,,,
4001121,135,6.6,18,,,,,,,,
16863583,93,4.8,28,,,,,,,,
5530764,114,6.8,12,,,,,,,,
0,124,7.4,18,,,,,,,,
159375308,134,8.2,12,,,,,,,,
5048693,104,7.1,28,,,,,,,,
0,118,6.8,18,,,,,,,,
1675706,84,3.3,35,,,,,,,,
5359645,107,6.9,28,,,,,,,,
7400000,125,6.5,18,,,,,,,,
3727746,122,5.4,18,,,,,,,,
0,126,6.4,16,,,,,,,,
305070,107,6.2,12,,,,,,,,
47301471,86,6.1,35,,,,,,,,
4634062,107,4.5,28,,,,,,,,
0,100,5.5,18,,,,,,,,
346594,110,6,18,,,,,,,,
17671101,106,5.3,27,,,,,,,,
0,95,6.3,80,,,,,,,,
0,83,5.3,35,,,,,,,,
0,105,6.1,18,,,,,,,,
0,96,5.4,53,,,,,,,,
5496951,105,6.1,53,,,,,,,,
0,125,7.1,18,,,,,,,,
0,150,7.1,28,,,,,,,,
424208848,181,7.6,12,,,,,,,,
216197492,92,5.4,35,,,,,,,,
110879513,113,6.7,18,,,,,,,,
70067909,95,6.1,35,,,,,,,,
173046663,111,7,80,,,,,,,,
44017374,144,8.1,27,,,,,,,,
381109762,116,8,12,,,,,,,,
40846082,93,5.5,27,,,,,,,,
0,90,3.9,28,,,,,,,,
49830607,101,5.9,35,,,,,,,,
101564935,95,5.3,35,,,,,,,,
5728213,109,6.5,18,,,,,,,,
54956140,101,6.2,9648,,,,,,,,
274925095,125,8.3,14,,,,,,,,
8613462,132,6.5,28,,,,,,,,
76586316,131,7.4,18,,,,,,,,
18755936,109,6,35,,,,,,,,
29922472,100,6.4,10749,,,,,,,,
4750000,188,6,18,,,,,,,,
6928068,97,6.2,35,,,,,,,,
5310554,121,5.8,18,,,,,,,,
2119994,93,5.6,10751,,,,,,,,
0,116,6.1,53,,,,,,,,
108047131,90,6,27,,,,,,,,
32801173,114,7.3,35,,,,,,,,
46770602,93,6,27,,,,,,,,
10680275,118,7.2,12,,,,,,,,
31912793,100,6,35,,,,,,,,
268157400,96,6.2,35,,,,,,,,
351583407,101,6.6,10749,,,,,,,,
151668774,104,6.9,14,,,,,,,,
261572744,82,6.5,35,,,,,,,,
141774679,96,6.1,35,,,,,,,,
87000000,105,6.4,878,,,,,,,,
144216468,122,6.3,80,,,,,,,,
65535067,88,5.5,35,,,,,,,,
19682924,110,3.7,53,,,,,,,,
65070412,106,5.6,35,,,,,,,,
76488889,91,6.5,18,,,,,,,,
67683989,94,6.5,878,,,,,,,,
88923251,94,5.5,10749,,,,,,,,
72417394,99,6.3,10751,,,,,,,,
98235548,107,7.3,878,,,,,,,,
51973029,160,7.8,18,,,,,,,,
14796236,88,4.8,80,,,,,,,,
129042871,97,6.9,35,,,,,,,,
87754044,137,6.8,18,,,,,,,,
41382841,103,5.9,35,,,,,,,,
103215094,119,7.4,18,,,,,,,,
99206215,98,7,35,,,,,,,,
76286096,111,6.9,18,,,,,,,,
62646763,94,6,10749,,,,,,,,
0,81,4.9,28,,,,,,,,
21378361,89,6.4,27,,,,,,,,
47088990,106,6.9,28,,,,,,,,
24911670,121,6.7,10752,,,,,,,,
24007324,86,5.6,35,,,,,,,,
100000000,103,5.8,12,,,,,,,,
23000000,129,7.7,18,,,,,,,,
36133014,109,5.6,18,,,,,,,,
0,109,6.7,28,,,,,,,,
35692920,94,7,12,,,,,,,,
17200925,115,6.8,18,,,,,,,,
24000000,107,5.4,35,,,,,,,,
16702864,92,4.9,10751,,,,,,,,
0,125,7.2,18,,,,,,,,
34441873,122,6.8,18,,,,,,,,
0,102,5.1,35,,,,,,,,
0,87,5.9,18,,,,,,,,
2945600,98,3.7,28,,,,,,,,
28008462,109,6.2,18,,,,,,,,
12000000,108,7.3,18,,,,,,,,
10501938,90,4.9,28,,,,,,,,
8038061,112,6.9,18,,,,,,,,
25312387,94,5.7,35,,,,,,,,
6735922,117,5.8,18,,,,,,,,
14110013,108,6.5,14,,,,,,,,
5887457,127,7.3,35,,,,,,,,
20275812,111,6.7,18,,,,,,,,
26527510,120,6.5,36,,,,,,,,
25739015,114,6.9,28,,,,,,,,
20719451,117,6.8,18,,,,,,,,
6212282,112,6.2,12,,,,,,,,
22309223,116,6.7,18,,,,,,,,
0,144,7.2,80,,,,,,,,
3500000,93,5.9,10749,,,,,,,,
676698,103,7,18,,,,,,,,
7972967,93,6.7,10402,,,,,,,,
382174,98,4.4,18,,,,,,,,
871279,338,6.7,80,,,,,,,,
0,114,5.6,53,,,,,,,,
34000000,96,6.9,27,,,,,,,,
0,92,4.5,28,,,,,,,,
1831348,105,6.7,28,,,,,,,,
6948633,89,5,12,,,,,,,,
13551174,119,6,53,,,,,,,,
121463226,113,7,35,,,,,,,,
90508336,103,6.4,35,,,,,,,,
0,90,5.7,27,,,,,,,,
150816700,98,6.5,10402,,,,,,,,
51053787,80,5.9,16,,,,,,,,
38000000,121,7.5,18,,,,,,,,
99965753,89,5.9,28,,,,,,,,
7018189,93,5.8,18,,,,,,,,
266586800,93,4.6,53,,,,,,,,
183316455,137,7.7,27,,,,,,,,
72070731,170,7.4,18,,,,,,,,
125586134,100,5.6,27,,,,,,,,
136621271,104,6.4,35,,,,,,,,
109502303,126,6.9,35,,,,,,,,
19179969,110,5.8,35,,,,,,,,
70000000,91,7.4,27,,,,,,,,
0,87,4.7,35,,,,,,,,
71625195,123,6.7,35,,,,,,,,
57103895,109,6.4,28,,,,,,,,
136150434,90,5.8,27,,,,,,,,
0,94,5.2,35,,,,,,,,
30331165,81,5.9,35,,,,,,,,
43165571,86,6,18,,,,,,,,
69623713,107,6.1,27,,,,,,,,
45710059,128,7.4,18,,,,,,,,
21170563,105,6,18,,,,,,,,
115350426,112,7.3,35,,,,,,,,
19693891,108,4.8,18,,,,,,,,
0,89,4.6,27,,,,,,,,
29536299,133,6.2,80,,,,,,,,
10000000,154,6.3,28,,,,,,,,
97542952,91,6.4,27,,,,,,,,
20455276,95,5.6,35,,,,,,,,
7314027,107,4.9,35,,,,,,,,
19300000,90,4.1,28,,,,,,,,
9500000,122,7,28,,,,,,,,
0,97,2.9,12,,,,,,,,
86915017,110,7.1,14,,,,,,,,
2000000,102,5.6,12,,,,,,,,
1569918,98,6.8,18,,,,,,,,
3758328,120,6.1,53,,,,,,,,
374743,144,5.2,28,,,,,,,,
0,80,6.5,16,,,,,,,,
8720000,91,5,28,,,,,,,,
9627492,82,4.5,27,,,,,,,,
0,102,7,35,,,,,,,,
2281089,122,5.8,18,,,,,,,,
43848069,126,7,80,,,,,,,,
135000000,136,7.2,18,,,,,,,,
37311672,120,6.9,18,,,,,,,,
13620075,108,6,35,,,,,,,,
16942795,126,7,18,,,,,,,,
235860116,129,8.1,18,,,,,,,,
247275374,107,6.5,35,,,,,,,,
92823546,96,7.3,35,,,,,,,,
53977250,129,7.4,18,,,,,,,,
119754278,93,5.9,35,,,,,,,,
133432856,100,7.3,18,,,,,,,,
76514050,87,4.8,27,,,,,,,,
68263166,94,7.6,35,,,,,,,,
0,91,5.9,27,,,,,,,,
6490401,120,6.4,18,,,,,,,,
83258226,118,7.6,14,,,,,,,,
29381649,130,7.4,80,,,,,,,,
40492759,91,5.3,53,,,,,,,,
30987695,91,5.5,9648,,,,,,,,
30102717,110,5.3,53,,,,,,,,
80573774,121,7.4,80,,,,,,,,
50007546,114,4.6,35,,,,,,,,
96408652,96,6.7,18,,,,,,,,
0,139,6.4,28,,,,,,,,
20627372,94,5.4,35,,,,,,,,
31556061,100,5.3,35,,,,,,,,
15427192,96,5.4,35,,,,,,,,
0,90,7,35,,,,,,,,
0,113,6.9,18,,,,,,,,
13854000,108,5.3,35,,,,,,,,
206678440,125,7.6,18,,,,,,,,
18564088,100,6.8,53,,,,,,,,
12,97,4.6,35,,,,,,,,
0,112,6.4,35,,,,,,,,
4217115,95,6.7,35,,,,,,,,
5900000,116,6.8,12,,,,,,,,
2849142,113,6.7,18,,,,,,,,
1686429,97,4.3,878,,,,,,,,
5867686,117,6.2,18,,,,,,,,
24261569,101,6.5,53,,,,,,,,
14822346,86,4.7,10749,,,,,,,,
53191886,106,6.8,35,,,,,,,,
754249,161,7.2,14,,,,,,,,
0,93,4.8,35,,,,,,,,
47801389,93,7.7,18,,,,,,,,
0,110,6.7,80,,,,,,,,
3442853,122,6.4,37,,,,,,,,
0,91,4.2,35,,,,,,,,
1237615,93,5.5,9648,,,,,,,,
0,94,6.2,18,,,,,,,,
0,95,6.3,35,,,,,,,,
316360478,105,6.8,28,,,,,,,,
476684675,103,7.1,35,,,,,,,,
177200000,116,6.9,35,,,,,,,,
356830601,110,6.7,28,,,,,,,,
213525736,120,7.2,12,,,,,,,,
356296601,122,7.9,18,,,,,,,,
414211549,118,7.6,18,,,,,,,,
216614388,107,5.7,35,,,,,,,,
317000,102,6.4,18,,,,,,,,
146292009,154,7.7,18,,,,,,,,
11301649,120,6.5,28,,,,,,,,
233555708,113,8,36,,,,,,,,
67182787,125,7.2,18,,,,,,,,
75700498,92,5.9,35,,,,,,,,
146497771,100,6,27,,,,,,,,
61399552,98,7.1,35,,,,,,,,
151831537,92,6,35,,,,,,,,
123384128,103,6.8,18,,,,,,,,
73326666,92,7.1,14,,,,,,,,
55184721,113,6.1,35,,,,,,,,
0,115,7,18,,,,,,,,
127730736,95,6.1,18,,,,,,,,
66966987,87,5.4,27,,,,,,,,
52970014,88,5.6,35,,,,,,,,
50000000,183,7.8,18,,,,,,,,
64256513,97,6.7,35,,,,,,,,
55534455,94,5.7,10751,,,,,,,,
42930462,112,5.8,53,,,,,,,,
61548707,98,5.9,27,,,,,,,,
40283321,104,6.2,27,,,,,,,,
44862187,104,6.6,28,,,,,,,,
66468332,89,5.5,35,,,,,,,,
48126384,109,7.2,80,,,,,,,,
35007180,106,5.8,80,,,,,,,,
123726688,123,7.8,18,,,,,,,,
33771174,120,6.9,35,,,,,,,,
69995385,216,7.8,12,,,,,,,,
39421467,105,5.1,27,,,,,,,,
52501541,115,7,18,,,,,,,,
32721635,110,6.2,80,,,,,,,,
47175038,88,6.2,35,,,,,,,,
37664855,94,4.5,27,,,,,,,,
30857814,98,7.6,12,,,,,,,,
30226144,126,6.9,18,,,,,,,,
78054825,100,7.4,18,,,,,,,,
29331068,89,5.1,35,,,,,,,,
46905889,111,5.6,35,,,,,,,,
64238440,100,6.5,27,,,,,,,,
30127963,115,6.3,18,,,,,,,,
32645546,106,6.1,35,,,,,,,,
27728118,124,7.4,28,,,,,,,,
28084357,107,6.9,28,,,,,,,,
40105542,99,4.7,35,,,,,,,,
24769466,101,6.3,18,,,,,,,,
85306374,124,7.3,18,,,,,,,,
23237911,134,7.5,18,,,,,,,,
43101594,155,7.5,18,,,,,,,,
21000000,95,6.1,18,,,,,,,,
0,89,5.2,27,,,,,,,,
38574362,97,4.4,27,,,,,,,,
22165608,92,5,28,,,,,,,,
20566327,94,6,28,,,,,,,,
20529194,117,5.9,18,,,,,,,,
17507368,84,5.5,9648,,,,,,,,
35485608,140,6.8,18,,,,,,,,
32556119,108,6,80,,,,,,,,
0,109,5.3,18,,,,,,,,
42000000,131,7.2,18,,,,,,,,
17080167,114,5.9,14,,,,,,,,
37930465,97,5.8,80,,,,,,,,
31554855,121,6.5,53,,,,,,,,
22730842,85,6.7,10402,,,,,,,,
15843608,87,4.4,28,,,,,,,,
59389433,107,7,18,,,,,,,,
16633035,111,6.7,18,,,,,,,,
12000000,92,5.9,80,,,,,,,,
0,125,6.3,18,,,,,,,,
0,124,6.2,35,,,,,,,,
15608545,96,5.2,28,,,,,,,,
10443316,93,4.8,18,,,,,,,,
0,132,7.5,35,,,,,,,,
14867514,103,6,10402,,,,,,,,
46189568,117,7.8,35,,,,,,,,
10903846,116,6.6,18,,,,,,,,
9237470,118,6.5,28,,,,,,,,
18928871,100,6.7,18,,,,,,,,
9902115,94,5,18,,,,,,,,
8586376,94,4.7,35,,,,,,,,
34533783,107,7.4,35,,,,,,,,
0,95,5.6,35,,,,,,,,
8762890,102,5.6,35,,,,,,,,
6405245,89,5,35,,,,,,,,
8138788,106,6,18,,,,,,,,
35097815,92,6.8,35,,,,,,,,
5217498,105,4.7,53,,,,,,,,
12036149,121,7,12,,,,,,,,
15785148,103,7.2,28,,,,,,,,
4152230,92,6.1,53,,,,,,,,
20117339,147,7.6,53,,,,,,,,
0,98,5.8,35,,,,,,,,
9455232,104,6.8,18,,,,,,,,
5926410,111,6.5,53,,,,,,,,
0,98,4.8,12,,,,,,,,
7938872,112,6.3,27,,,,,,,,
650422,153,8,18,,,,,,,,
9584131,84,6.5,28,,,,,,,,
529766,116,6.7,18,,,,,,,,
632542,105,6.6,28,,,,,,,,
0,98,6.5,18,,,,,,,,
8936663,98,6,12,,,,,,,,
6814789,97,5.9,12,,,,,,,,
76382,93,5,18,,,,,,,,
3533227,98,6,9648,,,,,,,,
0,107,5.2,18,,,,,,,,
0,90,4.8,18,,,,,,,,
23000,99,6.1,28,,,,,,,,
20380,93,5.7,35,,,,,,,,
27187375,85,5.8,16,,,,,,,,
0,110,5.6,53,,,,,,,,
0,119,6.7,18,,,,,,,,
70906973,101,7.4,10749,,,,,,,,
122513057,115,6.3,35,,,,,,,,
147298761,120,6.7,18,,,,,,,,
17511906,111,7.2,18,,,,,,,,
0,98,5.8,18,,,,,,,,
159157447,131,7.7,37,,,,,,,,
674918,139,6.9,18,,,,,,,,
377910544,120,7.6,18,,,,,,,,
320145693,119,6.6,18,,,,,,,,
463000000,119,7,10749,,,,,,,,
239606210,110,5.5,12,,,,,,,,
161001698,145,6.7,18,,,,,,,,
154864401,98,6.8,35,,,,,,,,
100734718,101,5.3,9648,,,,,,,,
75511123,114,6.1,18,,,,,,,,
185438673,125,6.6,12,,,,,,,,
72527595,99,5.6,27,,,,,,,,
34793160,107,6.5,28,,,,,,,,
114956699,105,6.2,36,,,,,,,,
27515786,109,6.9,18,,,,,,,,
25482931,95,5.8,28,,,,,,,,
19800000,100,4.5,35,,,,,,,,
30749142,118,4.5,27,,,,,,,,
0,83,4.4,35,,,,,,,,
22852638,98,6.2,53,,,,,,,,
21409028,103,5.7,35,,,,,,,,
21001563,117,5.8,35,,,,,,,,
13196245,90,5,35,,,,,,,,
16951798,91,4.5,27,,,,,,,,
10424470,86,5.3,35,,,,,,,,
11417362,87,5.5,35,,,,,,,,
19777647,112,7.4,18,,,,,,,,
14821658,136,6.9,10749,,,,,,,,
5108820,90,5.5,18,,,,,,,,
0,107,6.2,18,,,,,,,,
4291965,101,6.4,28,,,,,,,,
2474000,139,5.2,18,,,,,,,,
5405500,150,6.3,36,,,,,,,,
0,117,6.7,36,,,,,,,,
46495,149,6.1,18,,,,,,,,
0,90,4,35,,,,,,,,
1755212,89,7.4,10749,,,,,,,,
178043761,134,7.5,18,,,,,,,,
0,97,6.9,35,,,,,,,,
29027914,107,6.9,18,,,,,,,,
12314651,93,5,35,,,,,,,,
7060876,124,6.8,18,,,,,,,,
19422261,110,6.7,35,,,,,,,,
92180910,156,7.7,18,,,,,,,,
38535221,125,7.2,18,,,,,,,,
5380251,108,6,53,,,,,,,,
123922370,121,7.1,35,,,,,,,,
16700000,100,4.7,28,,,,,,,,
98441954,105,4.8,99,,,,,,,,
327803731,108,7.3,18,,,,,,,,
47542841,200,8.3,18,,,,,,,,
91038276,112,6.3,18,,,,,,,,
72500000,99,5.8,27,,,,,,,,
77000000,117,6.7,18,,,,,,,,
73180723,83,5.2,35,,,,,,,,
44726644,107,6.6,80,,,,,,,,
54837234,102,7.1,35,,,,,,,,
49002684,100,6,35,,,,,,,,
53478166,97,7.3,35,,,,,,,,
0,88,5.7,35,,,,,,,,
119100758,86,6.2,27,,,,,,,,
96060858,113,7.3,878,,,,,,,,
0,117,7.1,35,,,,,,,,
36450736,97,3.3,878,,,,,,,,
27007143,91,6.1,28,,,,,,,,
0,100,5.7,35,,,,,,,,
35763605,84,5.8,18,,,,,,,,
53830415,83,5.6,80,,,,,,,,
57096190,126,6.7,878,,,,,,,,
36869414,108,7.6,18,,,,,,,,
22863596,112,7.3,14,,,,,,,,
0,90,6.6,35,,,,,,,,
45300000,89,5.7,10751,,,,,,,,
16929123,99,6.6,18,,,,,,,,
68673228,141,7.2,28,,,,,,,,
11130889,104,6.2,12,,,,,,,,
8026971,84,5.5,35,,,,,,,,
35401758,117,8.1,18,,,,,,,,
7820688,95,6.4,35,,,,,,,,
27500000,94,5.7,35,,,,,,,,
16757163,106,5.5,10402,,,,,,,,
0,93,6.1,35,,,,,,,,
48065672,93,5.7,35,,,,,,,,
4857367,120,6.8,18,,,,,,,,
18000000,107,5.4,35,,,,,,,,
8459458,96,5.9,18,,,,,,,,
9789900,91,4.8,35,,,,,,,,
2636637,125,6.5,18,,,,,,,,
33400000,102,7.7,18,,,,,,,,
1200000,87,4.5,28,,,,,,,,
1151330,110,6.4,18,,,,,,,,
1784763,91,4.6,53,,,,,,,,
3964682,88,6.3,28,,,,,,,,
303877,127,5.8,18,,,,,,,,
68572378,94,6.6,80,,,,,,,,
33082548,90,5.3,10751,,,,,,,,
10652035,98,6.4,35,,,,,,,,
55260558,100,7.1,12,,,,,,,,
23367586,120,6.7,18,,,,,,,,
12281551,120,7.5,28,,,,,,,,
0,111,5.9,10749,,,,,,,,
10725228,100,7.5,80,,,,,,,,
0,109,6,80,,,,,,,,
27206120,101,5.4,27,,,,,,,,
11293663,106,7.1,35,,,,,,,,
20416563,94,7.7,10752,,,,,,,,
40031879,140,7.6,18,,,,,,,,
1227324,99,7.3,80,,,,,,,,
5024782,90,5.8,35,,,,,,,,
31327899,105,6.3,28,,,,,,,,
1083683,108,6,80,,,,,,,,
84460846,69,7,16,,,,,,,,
15,140,7.4,28,,,,,,,,
3878993,118,6.3,18,,,,,,,,
441306145,122,7.5,18,,,,,,,,
470654000,124,7.5,27,,,,,,,,
235483004,95,6.4,35,,,,,,,,
8109160,78,7.6,16,,,,,,,,
79817939,94,5.6,28,,,,,,,,
96070507,122,6.9,35,,,,,,,,
75781642,102,6.2,35,,,,,,,,
96800000,113,7.3,28,,,,,,,,
107217396,86,6.4,35,,,,,,,,
79567667,114,7,53,,,,,,,,
68706993,113,7,80,,,,,,,,
81272766,110,6.3,28,,,,,,,,
114194847,104,6.7,10402,,,,,,,,
0,81,6.5,16,,,,,,,,
39673162,154,7.3,35,,,,,,,,
43493123,107,6.2,35,,,,,,,,
145000000,84,6.6,878,,,,,,,,
30400000,132,6.2,10402,,,,,,,,
42365581,116,6.6,10751,,,,,,,,
61141030,93,4.7,28,,,,,,,,
100000000,88,6.5,35,,,,,,,,
89800000,172,7.3,18,,,,,,,,
52223306,96,6.6,27,,,,,,,,
40855419,89,5.5,27,,,,,,,,
56309766,98,5.5,18,,,,,,,,
31179516,97,4.7,35,,,,,,,,
31155435,93,6.3,35,,,,,,,,
27281507,85,7.2,35,,,,,,,,
56298474,123,7.3,18,,,,,,,,
32726956,93,6.5,99,,,,,,,,
307166834,125,7.6,10749,,,,,,,,
22921898,121,6.9,18,,,,,,,,
25434291,102,6.3,18,,,,,,,,
54000000,102,5.4,27,,,,,,,,
21133087,99,6.5,27,,,,,,,,
100129872,98,7.4,18,,,,,,,,
23006849,104,5.8,14,,,,,,,,
85512300,109,6.1,18,,,,,,,,
51,86,4.3,35,,,,,,,,
17654912,115,7.4,18,,,,,,,,
17292381,86,5.4,35,,,,,,,,
22939027,94,5.6,35,,,,,,,,
42931041,88,6.6,28,,,,,,,,
13960203,93,5.3,35,,,,,,,,
12902790,100,5.3,35,,,,,,,,
21520719,100,6.1,35,,,,,,,,
0,122,6.4,10749,,,,,,,,
31466789,101,6.4,18,,,,,,,,
85000000,149,7.9,28,,,,,,,,
0,93,4.6,35,,,,,,,,
87100449,123,7.8,35,,,,,,,,
92863945,119,7.1,12,,,,,,,,
35485056,100,6.1,18,,,,,,,,
32248241,106,6.4,878,,,,,,,,
0,109,6.9,18,,,,,,,,
6739141,95,5.7,28,,,,,,,,
5542025,86,5.9,35,,,,,,,,
6754898,116,5.8,18,,,,,,,,
4922166,90,3,35,,,,,,,,
4939939,108,5.7,35,,,,,,,,
23,119,4.6,9648,,,,,,,,
3148182,110,6.6,18,,,,,,,,
88489643,119,6.7,27,,,,,,,,
0,100,6.9,35,,,,,,,,
0,97,6.5,35,,,,,,,,
8371085,142,7.3,35,,,,,,,,
12077441,99,6.5,18,,,,,,,,
19271312,129,6.9,14,,,,,,,,
0,90,6.1,80,,,,,,,,
0,100,6.9,12,,,,,,,,
1644755,111,6.5,18,,,,,,,,
15250000,114,6.8,80,,,,,,,,
0,86,6.2,35,,,,,,,,
0,90,6.1,53,,,,,,,,
0,120,6.8,18,,,,,,,,
0,110,5.2,35,,,,,,,,
0,95,6.7,53,,,,,,,,
10652498,132,7.6,18,,,,,,,,
2570000,89,3,16,,,,,,,,
11212294,131,6.3,878,,,,,,,,
17479,113,5.8,10752,,,,,,,,
0,99,6.9,27,,,,,,,,
0,111,4.3,18,,,,,,,,
101332962,99,6,18,,,,,,,,
83557872,103,7.7,53,,,,,,,,
57469467,103,6.4,18,,,,,,,,
0,101,5.5,18,,,,,,,,
153083102,106,6.9,14,,,,,,,,
775398007,121,8.1,12,,,,,,,,
94073028,102,5.7,35,,,,,,,,
111858363,197,7.4,18,,,,,,,,
93617009,116,7.2,18,,,,,,,,
72778712,95,6.4,28,,,,,,,,
64088552,120,7.3,35,,,,,,,,
78874843,106,7.3,18,,,,,,,,
0,96,3.9,28,,,,,,,,
49797148,107,6.6,35,,,,,,,,
97837138,81,6.7,53,,,,,,,,
41227069,101,7.5,18,,,,,,,,
39363635,122,7.3,18,,,,,,,,
75902208,97,6.6,18,,,,,,,,
68233629,90,6,27,,,,,,,,
31672907,92,6.5,35,,,,,,,,
38105395,114,7.4,12,,,,,,,,
23978402,86,4.1,28,,,,,,,,
37170057,91,5.9,18,,,,,,,,
11,145,6.4,18,,,,,,,,
4884663,100,5.5,878,,,,,,,,
62076141,111,7.2,18,,,,,,,,
20000000,184,7.7,18,,,,,,,,
14782676,89,5.8,35,,,,,,,,
13700000,84,5.7,35,,,,,,,,
59520298,98,6.3,18,,,,,,,,
23430766,95,4.9,35,,,,,,,,
13110448,100,7,18,,,,,,,,
61619773,120,7.3,18,,,,,,,,
0,81,7.3,14,,,,,,,,
6413915,86,5.4,35,,,,,,,,
30000000,118,7.5,10749,,,,,,,,
4069090,125,8.2,18,,,,,,,,
0,125,6.8,80,,,,,,,,
2832826,113,6.6,35,,,,,,,,
32935319,105,7.2,18,,,,,,,,
16017403,95,5.8,18,,,,,,,,
2807854,98,5.1,18,,,,,,,,
2200000,124,5.9,18,,,,,,,,
2945242,105,6,35,,,,,,,,
0,104,6.2,18,,,,,,,,
113857533,92,5.9,27,,,,,,,,
0,97,5.9,18,,,,,,,,
17000000,193,6.1,18,,,,,,,,
18535191,97,6.3,18,,,,,,,,
68700000,149,7.9,878,,,,,,,,
792910554,115,7.3,878,,,,,,,,
17500000,97,5.8,10749,,,,,,,,
123509,99,8.5,18,,,,,,,,
0,110,5,18,,,,,,,,
9622846,145,6.4,36,,,,,,,,
0,105,7,35,,,,,,,,
225933435,126,7.9,18,,,,,,,,
0,106,5.3,18,,,,,,,,
163876815,108,6.1,27,,,,,,,,
85300000,106,6.5,28,,,,,,,,
90449929,98,5.8,35,,,,,,,,
118587880,105,6.1,28,,,,,,,,
103166989,95,5.7,35,,,,,,,,
139352633,93,5.9,27,,,,,,,,
91196419,101,5.6,18,,,,,,,,
57231524,110,6,18,,,,,,,,
52293982,119,6.7,18,,,,,,,,
50100000,178,7.2,28,,,,,,,,
50752337,101,6.4,35,,,,,,,,
183474602,92,5.8,27,,,,,,,,
41205099,92,6.5,35,,,,,,,,
59217789,90,6.1,27,,,,,,,,
40485039,90,6.7,12,,,,,,,,
37402877,153,7,18,,,,,,,,
136836156,124,6.9,18,,,,,,,,
44460850,83,6.6,878,,,,,,,,
36230219,107,5.9,28,,,,,,,,
57500000,90,6.4,28,,,,,,,,
64188367,97,5.8,27,,,,,,,,
33583175,80,5.8,27,,,,,,,,
33526835,85,6,35,,,,,,,,
104303851,97,6.2,18,,,,,,,,
25754284,108,6.4,28,,,,,,,,
32101000,108,5.4,27,,,,,,,,
32973937,89,6.4,35,,,,,,,,
30652890,130,6.8,14,,,,,,,,
0,98,5.5,35,,,,,,,,
29450919,101,6.2,18,,,,,,,,
30050028,114,6.3,28,,,,,,,,
29392418,100,6,28,,,,,,,,
34411240,84,5,18,,,,,,,,
38368909,103,5.3,35,,,,,,,,
25605015,100,6.1,35,,,,,,,,
33697647,91,6.9,80,,,,,,,,
143695338,102,6.2,12,,,,,,,,
20766616,103,6.9,27,,,,,,,,
52882018,97,5.4,27,,,,,,,,
24637469,116,5.8,18,,,,,,,,
42333295,98,5.8,9648,,,,,,,,
0,105,6.4,18,,,,,,,,
17096053,93,7.5,35,,,,,,,,
66821036,100,4.7,878,,,,,,,,
85978266,122,6.3,18,,,,,,,,
16153593,129,6.3,18,,,,,,,,
48572000,96,6.6,28,,,,,,,,
28650575,84,6,27,,,,,,,,
15795189,99,6.6,37,,,,,,,,
15156200,110,6,28,,,,,,,,
21587700,130,7,18,,,,,,,,
20342161,84,5.6,28,,,,,,,,
0,92,8,99,,,,,,,,
0,90,5.4,35,,,,,,,,
35057696,99,6.6,18,,,,,,,,
17297244,96,6.2,28,,,,,,,,
0,104,8.1,35,,,,,,,,
58978653,108,6.7,53,,,,,,,,
0,87,5.5,35,,,,,,,,
12827813,89,7.4,35,,,,,,,,
10571408,98,6.4,35,,,,,,,,
28883511,105,6.8,18,,,,,,,,
9898412,100,6.2,35,,,,,,,,
8801940,114,6.4,80,,,,,,,,
6110000,90,5.1,28,,,,,,,,
32438988,90,4.4,35,,,,,,,,
0,95,5.3,35,,,,,,,,
9636289,101,6.3,35,,,,,,,,
6861102,87,5.9,35,,,,,,,,
23875127,119,8.2,18,,,,,,,,
6842058,94,5.9,27,,,,,,,,
0,74,5.5,16,,,,,,,,
9495408,131,7.3,18,,,,,,,,
0,112,7.7,18,,,,,,,,
7800000,88,6.4,35,,,,,,,,
33000000,100,6.2,35,,,,,,,,
2154696,79,3.8,35,,,,,,,,
21571189,121,6.5,18,,,,,,,,
7177143,126,6.9,12,,,,,,,,
10835752,107,6.6,35,,,,,,,,
4417580,83,6.1,18,,,,,,,,
3275585,100,5.7,28,,,,,,,,
3193102,89,6.6,28,,,,,,,,
98410061,112,7.2,18,,,,,,,,
5164404,140,6.4,18,,,,,,,,
0,97,4.4,35,,,,,,,,
40055439,95,4.8,27,,,,,,,,
439564,118,6,12,,,,,,,,
7587485,97,5.8,35,,,,,,,,
1759252,98,7,18,,,,,,,,
1631839,101,5.4,28,,,,,,,,
1969193,105,6.4,53,,,,,,,,
0,87,6.2,53,,,,,,,,
3665069,102,6.5,80,,,,,,,,
7022728,96,6.1,35,,,,,,,,
21786738,111,6,18,,,,,,,,
598645,89,4.8,35,,,,,,,,
1296184,106,5.6,28,,,,,,,,
42776760,113,6.6,28,,,,,,,,
0,93,5.5,18,,,,,,,,
1072602,123,5.9,18,,,,,,,,
0,111,6.3,35,,,,,,,,
295750,99,6.5,35,,,,,,,,
0,82,6,18,,,,,,,,
42145,110,6.4,18,,,,,,,,
126247,83,4.1,35,,,,,,,,
0,125,5.8,10752,,,,,,,,
0,104,6.2,35,,,,,,,,
45779,86,3,35,,,,,,,,
0,90,5.4,35,,,,,,,,
140987,94,5.8,18,,,,,,,,
17472,111,5.1,18,,,,,,,,
9069,85,7,35,,,,,,,,
0,93,3.9,35,,,,,,,,
0,107,5.7,80,,,,,,,,
